Origin,Question,Labels,Category,Combination
ID1206,q19,"('not applicable', 'not applicable')",Other,
ID1206,q20,"('not applicable', 'not applicable')",Other,
ID1206,q21,"('not applicable', 'not applicable')",Other,
ID1206,q22,"('not applicable', 'not applicable')",Other,
ID1209,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1209,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1209,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1209,q5,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1209,q6,"('not applicable', 'not applicable')",Other,
ID1209,q7,"('not applicable', 'not applicable')",Other,
ID1209,q8,"('not applicable', 'not applicable')",Other,
ID1209,q9,"('not applicable', 'not applicable')",Other,
ID1209,q10,"('not applicable', 'not applicable')",Other,
ID1209,q11,"('not applicable', 'not applicable')",Other,
ID1209,q12,"('not applicable', 'not applicable')",Other,
ID1209,q13,"('not applicable', 'not applicable')",Other,
ID1209,q14,"('not applicable', 'not applicable')",Other,
ID1209,q15,"('not applicable', 'not applicable')",Other,
ID1209,q16,"('not applicable', 'not applicable')",Other,
ID1209,q17,"('not applicable', 'not applicable')",Other,
ID1209,q18,"('not applicable', 'not applicable')",Other,
ID1209,q19,"('not applicable', 'not applicable')",Other,
ID1209,q20,"('not applicable', 'not applicable')",Other,
ID1209,q21,"('not applicable', 'not applicable')",Other,
ID1209,q22,"('not applicable', 'not applicable')",Other,
ID1215,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1215,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1215,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1215,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1215,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1215,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1215,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1215,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1215,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1215,q11,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1215,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1215,q13,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1215,q14,"('not applicable', 'not applicable')",Other,
ID1215,q15,"('not applicable', 'not applicable')",Other,
ID1215,q16,"('not applicable', 'not applicable')",Other,
ID1215,q17,"('not applicable', 'not applicable')",Other,
ID1215,q18,"('not applicable', 'not applicable')",Other,
ID1215,q19,"('not applicable', 'not applicable')",Other,
ID1215,q20,"('not applicable', 'not applicable')",Other,
ID1215,q21,"('not applicable', 'not applicable')",Other,
ID1215,q22,"('not applicable', 'not applicable')",Other,
ID1216,q2,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID1216,q3,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1216,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1216,q5,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1216,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1216,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1216,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1216,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1217,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1217,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1217,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1217,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1217,q6,"('High', 'not applicable')",Other,
ID1217,q7,"('High', 'not applicable')",Other,
ID1217,q8,"('Low', 'not applicable')",Other,
ID1217,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1217,q10,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1217,q11,"('High', 'not applicable')",Other,
ID1217,q12,"('not applicable', 'not applicable')",Other,
ID1217,q13,"('not applicable', 'not applicable')",Other,
ID1217,q14,"('not applicable', 'not applicable')",Other,
ID1217,q15,"('not applicable', 'not applicable')",Other,
ID1217,q16,"('not applicable', 'not applicable')",Other,
ID1217,q17,"('not applicable', 'not applicable')",Other,
ID1217,q18,"('not applicable', 'not applicable')",Other,
ID1217,q19,"('not applicable', 'not applicable')",Other,
ID1217,q20,"('not applicable', 'not applicable')",Other,
ID1217,q21,"('not applicable', 'not applicable')",Other,
ID1217,q22,"('not applicable', 'not applicable')",Other,
ID1224,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1224,q3,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1224,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1224,q5,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1224,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1224,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1224,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1224,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1224,q10,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1224,q11,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1224,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1224,q13,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1224,q14,"('Low', 'not applicable')",Other,
ID1224,q15,"('not applicable', 'not applicable')",Other,
ID1224,q16,"('not applicable', 'not applicable')",Other,
ID1224,q17,"('not applicable', 'not applicable')",Other,
ID1224,q18,"('not applicable', 'not applicable')",Other,
ID1224,q19,"('not applicable', 'not applicable')",Other,
ID1224,q20,"('not applicable', 'not applicable')",Other,
ID1224,q21,"('not applicable', 'not applicable')",Other,
ID1224,q22,"('not applicable', 'not applicable')",Other,
ID1228,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1228,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1228,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1228,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1228,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1228,q7,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1228,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1228,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1228,q10,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1228,q11,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1228,q12,"('not applicable', 'not applicable')",Other,
ID1228,q13,"('not applicable', 'not applicable')",Other,
ID1228,q14,"('not applicable', 'not applicable')",Other,
ID1228,q15,"('not applicable', 'not applicable')",Other,
ID1228,q16,"('not applicable', 'not applicable')",Other,
ID1228,q17,"('not applicable', 'not applicable')",Other,
ID1228,q18,"('not applicable', 'not applicable')",Other,
ID1228,q19,"('not applicable', 'not applicable')",Other,
ID1228,q20,"('not applicable', 'not applicable')",Other,
ID1228,q21,"('not applicable', 'not applicable')",Other,
ID1228,q22,"('not applicable', 'not applicable')",Other,
ID1229,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1229,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1229,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1229,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1229,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1229,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1229,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1229,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1229,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1229,q11,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1229,q12,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1229,q13,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1229,q14,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1229,q15,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1229,q16,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1229,q17,"('High', 'not applicable')",Other,
ID1229,q18,"('not applicable', 'not applicable')",Other,
ID1229,q19,"('not applicable', 'not applicable')",Other,
ID1229,q20,"('not applicable', 'not applicable')",Other,
ID1229,q21,"('not applicable', 'not applicable')",Other,
ID1229,q22,"('not applicable', 'not applicable')",Other,
ID1234,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1234,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1234,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1234,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1234,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1234,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1234,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1234,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1234,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1234,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1234,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1234,q13,"('not applicable', 'not applicable')",Other,
ID1234,q14,"('not applicable', 'not applicable')",Other,
ID1234,q15,"('not applicable', 'not applicable')",Other,
ID1234,q16,"('not applicable', 'not applicable')",Other,
ID1234,q17,"('not applicable', 'not applicable')",Other,
ID1234,q18,"('not applicable', 'not applicable')",Other,
ID1234,q19,"('not applicable', 'not applicable')",Other,
ID1234,q20,"('not applicable', 'not applicable')",Other,
ID1234,q21,"('not applicable', 'not applicable')",Other,
ID1234,q22,"('not applicable', 'not applicable')",Other,
ID1239,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1239,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1239,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1239,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1239,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1239,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1239,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1239,q9,"('not applicable', 'not applicable')",Other,
ID1239,q10,"('not applicable', 'not applicable')",Other,
ID1239,q11,"('not applicable', 'not applicable')",Other,
ID1239,q12,"('not applicable', 'not applicable')",Other,
ID1239,q13,"('not applicable', 'not applicable')",Other,
ID1239,q14,"('not applicable', 'not applicable')",Other,
ID1239,q15,"('not applicable', 'not applicable')",Other,
ID1239,q16,"('not applicable', 'not applicable')",Other,
ID1239,q17,"('not applicable', 'not applicable')",Other,
ID1239,q18,"('not applicable', 'not applicable')",Other,
ID1239,q19,"('not applicable', 'not applicable')",Other,
ID1239,q20,"('not applicable', 'not applicable')",Other,
ID1239,q21,"('not applicable', 'not applicable')",Other,
ID1239,q22,"('not applicable', 'not applicable')",Other,
ID1246,q2,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1246,q3,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1246,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1246,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1246,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1246,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1246,q8,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1246,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1246,q10,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1246,q11,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1246,q12,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1246,q13,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID1246,q14,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1249,q2,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1249,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1249,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1249,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1249,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1249,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1249,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1249,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1249,q10,"('not applicable', 'not applicable')",Other,
ID1249,q11,"('not applicable', 'not applicable')",Other,
ID1249,q12,"('not applicable', 'not applicable')",Other,
ID1249,q13,"('not applicable', 'not applicable')",Other,
ID1249,q14,"('not applicable', 'not applicable')",Other,
ID1249,q15,"('not applicable', 'not applicable')",Other,
ID1249,q16,"('not applicable', 'not applicable')",Other,
ID1249,q17,"('not applicable', 'not applicable')",Other,
ID1249,q18,"('not applicable', 'not applicable')",Other,
ID1249,q19,"('not applicable', 'not applicable')",Other,
ID1249,q20,"('not applicable', 'not applicable')",Other,
ID1249,q21,"('not applicable', 'not applicable')",Other,
ID1249,q22,"('not applicable', 'not applicable')",Other,
ID1252,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1252,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1252,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1252,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1252,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1252,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1252,q8,"('not applicable', 'not applicable')",Other,
ID1252,q9,"('not applicable', 'not applicable')",Other,
ID1252,q10,"('not applicable', 'not applicable')",Other,
ID1252,q11,"('not applicable', 'not applicable')",Other,
ID1252,q12,"('not applicable', 'not applicable')",Other,
ID1252,q13,"('not applicable', 'not applicable')",Other,
ID1252,q14,"('not applicable', 'not applicable')",Other,
ID1252,q15,"('not applicable', 'not applicable')",Other,
ID1252,q16,"('not applicable', 'not applicable')",Other,
ID1252,q17,"('not applicable', 'not applicable')",Other,
ID1252,q18,"('not applicable', 'not applicable')",Other,
ID1252,q19,"('not applicable', 'not applicable')",Other,
ID1252,q20,"('not applicable', 'not applicable')",Other,
ID1252,q21,"('not applicable', 'not applicable')",Other,
ID1252,q22,"('not applicable', 'not applicable')",Other,
ID1267,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1267,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1267,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1267,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1267,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1267,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1267,q8,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID1267,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1267,q10,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1267,q11,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1267,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1267,q13,"('not applicable', 'not applicable')",Other,
ID1267,q14,"('not applicable', 'not applicable')",Other,
ID1267,q15,"('not applicable', 'not applicable')",Other,
ID1267,q16,"('not applicable', 'not applicable')",Other,
ID1267,q17,"('not applicable', 'not applicable')",Other,
ID1267,q18,"('not applicable', 'not applicable')",Other,
ID1267,q19,"('not applicable', 'not applicable')",Other,
ID1267,q20,"('not applicable', 'not applicable')",Other,
ID1267,q21,"('not applicable', 'not applicable')",Other,
ID1267,q22,"('not applicable', 'not applicable')",Other,
ID1269,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1269,q3,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID1269,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1269,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1269,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1269,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1269,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1269,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1269,q10,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1269,q11,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1269,q12,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID1269,q13,"('not applicable', 'not applicable')",Other,
ID1269,q14,"('not applicable', 'not applicable')",Other,
ID1269,q15,"('not applicable', 'not applicable')",Other,
ID1269,q16,"('not applicable', 'not applicable')",Other,
ID1269,q17,"('not applicable', 'not applicable')",Other,
ID1269,q18,"('not applicable', 'not applicable')",Other,
ID1269,q19,"('not applicable', 'not applicable')",Other,
ID1269,q20,"('not applicable', 'not applicable')",Other,
ID1269,q21,"('not applicable', 'not applicable')",Other,
ID1269,q22,"('not applicable', 'not applicable')",Other,
ID1272,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1272,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1272,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1272,q5,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID1272,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1272,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1272,q8,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1272,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1272,q10,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1272,q11,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID1272,q12,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1272,q13,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID1272,q14,"('not applicable', 'not applicable')",Other,
ID1272,q15,"('not applicable', 'not applicable')",Other,
ID1272,q16,"('not applicable', 'not applicable')",Other,
ID1272,q17,"('not applicable', 'not applicable')",Other,
ID1272,q18,"('not applicable', 'not applicable')",Other,
ID1272,q19,"('not applicable', 'not applicable')",Other,
ID1272,q20,"('not applicable', 'not applicable')",Other,
ID1272,q21,"('not applicable', 'not applicable')",Other,
ID1272,q22,"('not applicable', 'not applicable')",Other,
ID1273,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1273,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1273,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1273,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1273,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1273,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1273,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1273,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1273,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1273,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1273,q12,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1273,q13,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1273,q14,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1278,q2,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID1278,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1278,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1278,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1278,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1278,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1278,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1278,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1278,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1278,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1278,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1278,q13,"('not applicable', 'not applicable')",Other,
ID1278,q14,"('not applicable', 'not applicable')",Other,
ID1278,q15,"('not applicable', 'not applicable')",Other,
ID1278,q16,"('not applicable', 'not applicable')",Other,
ID1278,q17,"('not applicable', 'not applicable')",Other,
ID1278,q18,"('not applicable', 'not applicable')",Other,
ID1278,q19,"('not applicable', 'not applicable')",Other,
ID1278,q20,"('not applicable', 'not applicable')",Other,
ID1278,q21,"('not applicable', 'not applicable')",Other,
ID1278,q22,"('not applicable', 'not applicable')",Other,
ID1280,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1280,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1280,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1280,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1280,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1280,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1280,q8,"('not applicable', 'not applicable')",Other,
ID1280,q9,"('not applicable', 'not applicable')",Other,
ID1280,q10,"('not applicable', 'not applicable')",Other,
ID1280,q11,"('not applicable', 'not applicable')",Other,
ID1280,q12,"('not applicable', 'not applicable')",Other,
ID1280,q13,"('not applicable', 'not applicable')",Other,
ID1280,q14,"('not applicable', 'not applicable')",Other,
ID1280,q15,"('not applicable', 'not applicable')",Other,
ID1280,q16,"('not applicable', 'not applicable')",Other,
ID1280,q17,"('not applicable', 'not applicable')",Other,
ID1280,q18,"('not applicable', 'not applicable')",Other,
ID1280,q19,"('not applicable', 'not applicable')",Other,
ID1280,q20,"('not applicable', 'not applicable')",Other,
ID1280,q21,"('not applicable', 'not applicable')",Other,
ID1280,q22,"('not applicable', 'not applicable')",Other,
ID1284,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1284,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1284,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1284,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1284,q6,"('not applicable', 'not applicable')",Other,
ID1284,q7,"('not applicable', 'not applicable')",Other,
ID1284,q8,"('not applicable', 'not applicable')",Other,
ID1284,q9,"('not applicable', 'not applicable')",Other,
ID1284,q10,"('not applicable', 'not applicable')",Other,
ID1284,q11,"('not applicable', 'not applicable')",Other,
ID1284,q12,"('not applicable', 'not applicable')",Other,
ID1284,q13,"('not applicable', 'not applicable')",Other,
ID1284,q14,"('not applicable', 'not applicable')",Other,
ID1284,q15,"('not applicable', 'not applicable')",Other,
ID1284,q16,"('not applicable', 'not applicable')",Other,
ID1284,q17,"('not applicable', 'not applicable')",Other,
ID1284,q18,"('not applicable', 'not applicable')",Other,
ID1284,q19,"('not applicable', 'not applicable')",Other,
ID1284,q20,"('not applicable', 'not applicable')",Other,
ID1284,q21,"('not applicable', 'not applicable')",Other,
ID1284,q22,"('not applicable', 'not applicable')",Other,
ID1286,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1286,q3,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1286,q4,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1286,q5,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID1286,q6,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1286,q7,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1286,q8,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1286,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1286,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1286,q11,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1286,q12,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1286,q13,"('not applicable', 'not applicable')",Other,
ID1286,q14,"('not applicable', 'not applicable')",Other,
ID1286,q15,"('not applicable', 'not applicable')",Other,
ID1286,q16,"('not applicable', 'not applicable')",Other,
ID1286,q17,"('not applicable', 'not applicable')",Other,
ID1286,q18,"('not applicable', 'not applicable')",Other,
ID1286,q19,"('not applicable', 'not applicable')",Other,
ID1286,q20,"('not applicable', 'not applicable')",Other,
ID1286,q21,"('not applicable', 'not applicable')",Other,
ID1286,q22,"('not applicable', 'not applicable')",Other,
ID1297,q2,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1297,q3,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1297,q4,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID1297,q5,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID1297,q6,"('not applicable', 'not applicable')",Other,
ID1297,q7,"('not applicable', 'not applicable')",Other,
ID1297,q8,"('not applicable', 'not applicable')",Other,
ID1297,q9,"('not applicable', 'not applicable')",Other,
ID1297,q10,"('not applicable', 'not applicable')",Other,
ID1297,q11,"('not applicable', 'not applicable')",Other,
ID1297,q12,"('not applicable', 'not applicable')",Other,
ID1297,q13,"('not applicable', 'not applicable')",Other,
ID1297,q14,"('not applicable', 'not applicable')",Other,
ID1297,q15,"('not applicable', 'not applicable')",Other,
ID1297,q16,"('not applicable', 'not applicable')",Other,
ID1297,q17,"('not applicable', 'not applicable')",Other,
ID1297,q18,"('not applicable', 'not applicable')",Other,
ID1297,q19,"('not applicable', 'not applicable')",Other,
ID1297,q20,"('not applicable', 'not applicable')",Other,
ID1297,q21,"('not applicable', 'not applicable')",Other,
ID1297,q22,"('not applicable', 'not applicable')",Other,
ID1299,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1299,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1299,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1299,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1299,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1299,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1299,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1299,q9,"('not applicable', 'not applicable')",Other,
ID1299,q10,"('not applicable', 'not applicable')",Other,
ID1299,q11,"('not applicable', 'not applicable')",Other,
ID1299,q12,"('not applicable', 'not applicable')",Other,
ID1299,q13,"('not applicable', 'not applicable')",Other,
ID1299,q14,"('not applicable', 'not applicable')",Other,
