Origin,Question,Labels,Category,Combination
ID1242,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1242,q3,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1242,q4,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1242,q5,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1242,q6,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1242,q7,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1242,q8,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1242,q9,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1242,q10,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1242,q11,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1242,q12,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1242,q13,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1242,q14,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1242,q15,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1242,q16,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1242,q17,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1242,q18,"('High', 'not applicable', 'not applicable')",Other,
ID1242,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1242,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1242,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1242,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1244,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1244,q3,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1244,q4,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1244,q5,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1244,q6,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1244,q7,"('High', 'High', 'Irr')",High Relevance Labels,"('High', 'High', 'Irr')"
ID1244,q8,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1244,q9,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1244,q10,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1244,q11,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1244,q12,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1244,q13,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1244,q14,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1244,q15,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1244,q16,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1244,q17,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1245,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1245,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1245,q4,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1245,q5,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1245,q6,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1245,q7,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1247,q2,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1247,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1247,q4,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1247,q5,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1247,q6,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1247,q7,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1247,q8,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1247,q9,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1247,q10,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1247,q11,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1247,q12,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1247,q13,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1248,q2,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1248,q3,"('Irr', 'Irr', 'Low')",Irrelevant Labels,"('Low', 'Irr', 'Irr')"
ID1248,q4,"('Irr', 'Irr', 'Low')",Irrelevant Labels,"('Low', 'Irr', 'Irr')"
ID1248,q5,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1248,q6,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q7,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q8,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1248,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1258,q2,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1258,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1258,q4,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1258,q5,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1260,q2,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1260,q3,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1260,q4,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1260,q5,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1260,q6,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1260,q7,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1260,q8,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1260,q9,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1260,q10,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1260,q11,"('Irr', 'Irr', 'not applicable')",Other,
ID1260,q12,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1260,q13,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1260,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1260,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1260,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1260,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1260,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1260,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1260,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1260,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1260,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q2,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1261,q3,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1261,q4,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1261,q5,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1261,q6,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1261,q7,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1261,q8,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1261,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1261,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1262,q2,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1262,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1262,q4,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1262,q5,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1262,q6,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1262,q7,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1262,q8,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1262,q9,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1262,q10,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1262,q11,"('Irr', 'Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr', 'Irr')"
ID1262,q12,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1262,q13,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1262,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1262,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1262,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1262,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1262,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1262,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1262,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1262,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1262,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1268,q3,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1268,q4,"('High', 'High', 'Irr')",High Relevance Labels,"('High', 'High', 'Irr')"
ID1268,q5,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q6,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q7,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q8,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1268,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1270,q3,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1270,q4,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1270,q5,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1270,q6,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1270,q7,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1270,q8,"('High', 'Low', 'not applicable')",Other,
ID1270,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1270,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1271,q2,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1271,q3,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1271,q4,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1271,q5,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1271,q6,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1271,q7,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1271,q8,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1271,q9,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1271,q10,"('Irr', 'Low', 'not applicable')",Other,
ID1271,q11,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1271,q12,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1276,q2,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1276,q3,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1276,q4,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1276,q5,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1276,q6,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1276,q7,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1276,q8,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1276,q9,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1276,q10,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1276,q11,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1276,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1276,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1276,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1276,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1276,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1276,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1276,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1276,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1276,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1276,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1276,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q2,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1277,q3,"('High', 'High', 'Irr')",High Relevance Labels,"('High', 'High', 'Irr')"
ID1277,q4,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1277,q5,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1277,q6,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1277,q7,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1277,q8,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1277,q9,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1277,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1277,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1279,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1279,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1279,q4,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1279,q5,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1279,q6,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1279,q7,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1279,q8,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1279,q9,"('High', 'Irr', 'Irr')",Irrelevant Labels,"('High', 'Irr', 'Irr')"
ID1279,q10,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1279,q11,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1279,q12,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1279,q13,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1279,q14,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1279,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1279,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1279,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1279,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1279,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1279,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1279,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1279,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1281,q2,"('High', 'High', 'Irr')",High Relevance Labels,"('High', 'High', 'Irr')"
ID1281,q3,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1281,q4,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1281,q5,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1281,q6,"('High', 'Irr', 'Irr')",Irrelevant Labels,"('High', 'Irr', 'Irr')"
ID1281,q7,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1281,q8,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1281,q9,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1285,q2,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1285,q3,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1285,q4,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1285,q5,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1285,q6,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1285,q7,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1285,q8,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1285,q9,"('Irr', 'Irr', 'not applicable')",Other,
ID1285,q10,"('Irr', 'Irr', 'not applicable')",Other,
ID1285,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1285,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1285,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1285,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1285,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1285,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1285,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1285,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1285,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1285,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1285,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1285,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1287,q2,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1287,q3,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1287,q4,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1287,q5,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1287,q6,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1287,q7,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1287,q8,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1287,q9,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1287,q10,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1287,q11,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1287,q12,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1287,q13,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1287,q14,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1287,q15,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1287,q16,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1289,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1289,q3,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1289,q4,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1289,q5,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1289,q6,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1289,q7,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1289,q8,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1289,q9,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1289,q10,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1289,q11,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1289,q12,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1289,q13,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1289,q14,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1289,q15,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1289,q16,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1289,q17,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1289,q18,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1289,q19,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1289,q20,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1289,q21,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1289,q22,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1290,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1290,q3,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1290,q4,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1290,q5,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1290,q6,"('High', 'Irr', 'not applicable')",Other,
ID1290,q7,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1290,q8,"('not applicable', 'not applicable', 'not applicable')",Other,
