Origin,Question,Labels,Category,Combination
ID1138,q22,"('not applicable',)",Other,
ID1140,q2,"('High',)",High Relevance Labels,"('High',)"
ID1140,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1140,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1140,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1140,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1140,q7,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1140,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1140,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1140,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID1140,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID1140,q12,"('not applicable',)",Other,
ID1140,q13,"('not applicable',)",Other,
ID1140,q14,"('not applicable',)",Other,
ID1140,q15,"('not applicable',)",Other,
ID1140,q16,"('not applicable',)",Other,
ID1140,q17,"('not applicable',)",Other,
ID1140,q18,"('not applicable',)",Other,
ID1140,q19,"('not applicable',)",Other,
ID1140,q20,"('not applicable',)",Other,
ID1140,q21,"('not applicable',)",Other,
ID1140,q22,"('not applicable',)",Other,
ID1141,q2,"('High',)",High Relevance Labels,"('High',)"
ID1141,q3,"('High',)",High Relevance Labels,"('High',)"
ID1141,q4,"('High',)",High Relevance Labels,"('High',)"
ID1141,q5,"('High',)",High Relevance Labels,"('High',)"
ID1141,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1141,q7,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1141,q8,"('High',)",High Relevance Labels,"('High',)"
ID1141,q9,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1141,q10,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1151,q2,"('High',)",High Relevance Labels,"('High',)"
ID1151,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1151,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1151,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1151,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1151,q7,"('not applicable',)",Other,
ID1151,q8,"('not applicable',)",Other,
ID1151,q9,"('not applicable',)",Other,
ID1151,q10,"('not applicable',)",Other,
ID1151,q11,"('not applicable',)",Other,
ID1151,q12,"('not applicable',)",Other,
ID1151,q13,"('not applicable',)",Other,
ID1151,q14,"('not applicable',)",Other,
ID1151,q15,"('not applicable',)",Other,
ID1151,q16,"('not applicable',)",Other,
ID1151,q17,"('not applicable',)",Other,
ID1151,q18,"('not applicable',)",Other,
ID1151,q19,"('not applicable',)",Other,
ID1151,q20,"('not applicable',)",Other,
ID1151,q21,"('not applicable',)",Other,
ID1151,q22,"('not applicable',)",Other,
ID1154,q2,"('High',)",High Relevance Labels,"('High',)"
ID1154,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1154,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1154,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1154,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1154,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1154,q8,"('High',)",High Relevance Labels,"('High',)"
ID1154,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1154,q10,"('High',)",High Relevance Labels,"('High',)"
ID1154,q11,"('High',)",High Relevance Labels,"('High',)"
ID1154,q12,"('not applicable',)",Other,
ID1154,q13,"('not applicable',)",Other,
ID1154,q14,"('not applicable',)",Other,
ID1154,q15,"('not applicable',)",Other,
ID1154,q16,"('not applicable',)",Other,
ID1154,q17,"('not applicable',)",Other,
ID1154,q18,"('not applicable',)",Other,
ID1154,q19,"('not applicable',)",Other,
ID1154,q20,"('not applicable',)",Other,
ID1154,q21,"('not applicable',)",Other,
ID1154,q22,"('not applicable',)",Other,
ID1155,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID1155,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1155,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1155,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1155,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1155,q7,"('High',)",High Relevance Labels,"('High',)"
ID1155,q8,"('High',)",High Relevance Labels,"('High',)"
ID1155,q9,"('High',)",High Relevance Labels,"('High',)"
ID1155,q10,"('High',)",High Relevance Labels,"('High',)"
ID1155,q11,"('not applicable',)",Other,
ID1155,q12,"('not applicable',)",Other,
ID1155,q13,"('not applicable',)",Other,
ID1155,q14,"('not applicable',)",Other,
ID1155,q15,"('not applicable',)",Other,
ID1155,q16,"('not applicable',)",Other,
ID1155,q17,"('not applicable',)",Other,
ID1155,q18,"('not applicable',)",Other,
ID1155,q19,"('not applicable',)",Other,
ID1155,q20,"('not applicable',)",Other,
ID1155,q21,"('not applicable',)",Other,
ID1155,q22,"('not applicable',)",Other,
ID1160,q2,"('High',)",High Relevance Labels,"('High',)"
ID1160,q3,"('High',)",High Relevance Labels,"('High',)"
ID1160,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1160,q5,"('High',)",High Relevance Labels,"('High',)"
ID1160,q6,"('High',)",High Relevance Labels,"('High',)"
ID1160,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1160,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1160,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1160,q10,"('High',)",High Relevance Labels,"('High',)"
ID1160,q11,"('High',)",High Relevance Labels,"('High',)"
ID1161,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID1161,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1161,q4,"('High',)",High Relevance Labels,"('High',)"
ID1161,q5,"('not applicable',)",Other,
ID1161,q6,"('not applicable',)",Other,
ID1161,q7,"('not applicable',)",Other,
ID1161,q8,"('not applicable',)",Other,
ID1161,q9,"('not applicable',)",Other,
ID1161,q10,"('not applicable',)",Other,
ID1161,q11,"('not applicable',)",Other,
ID1161,q12,"('not applicable',)",Other,
ID1161,q13,"('not applicable',)",Other,
ID1161,q14,"('not applicable',)",Other,
ID1161,q15,"('not applicable',)",Other,
ID1161,q16,"('not applicable',)",Other,
ID1161,q17,"('not applicable',)",Other,
ID1161,q18,"('not applicable',)",Other,
ID1161,q19,"('not applicable',)",Other,
ID1161,q20,"('not applicable',)",Other,
ID1161,q21,"('not applicable',)",Other,
ID1161,q22,"('not applicable',)",Other,
ID1162,q2,"('High',)",High Relevance Labels,"('High',)"
ID1162,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1162,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1162,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1162,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1162,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1162,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1162,q9,"('High',)",High Relevance Labels,"('High',)"
ID1162,q10,"('High',)",High Relevance Labels,"('High',)"
ID1162,q11,"('High',)",High Relevance Labels,"('High',)"
ID1162,q12,"('High',)",High Relevance Labels,"('High',)"
ID1162,q13,"('High',)",High Relevance Labels,"('High',)"
ID1162,q14,"('High',)",High Relevance Labels,"('High',)"
ID1162,q15,"('High',)",High Relevance Labels,"('High',)"
ID1162,q16,"('High',)",High Relevance Labels,"('High',)"
ID1162,q17,"('High',)",High Relevance Labels,"('High',)"
ID1162,q18,"('High',)",High Relevance Labels,"('High',)"
ID1162,q19,"('High',)",High Relevance Labels,"('High',)"
ID1162,q20,"('not applicable',)",Other,
ID1162,q21,"('not applicable',)",Other,
ID1162,q22,"('not applicable',)",Other,
ID1166,q2,"('High',)",High Relevance Labels,"('High',)"
ID1166,q3,"('High',)",High Relevance Labels,"('High',)"
ID1166,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1166,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1166,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1166,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1166,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1166,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1166,q10,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1166,q11,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1166,q12,"('Low',)",Low Relevance Labels,"('Low',)"
ID1166,q13,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1166,q14,"('not applicable',)",Other,
ID1166,q15,"('not applicable',)",Other,
ID1166,q16,"('not applicable',)",Other,
ID1166,q17,"('not applicable',)",Other,
ID1166,q18,"('not applicable',)",Other,
ID1166,q19,"('not applicable',)",Other,
ID1166,q20,"('not applicable',)",Other,
ID1166,q21,"('not applicable',)",Other,
ID1166,q22,"('not applicable',)",Other,
ID1172,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID1172,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1172,q4,"('High',)",High Relevance Labels,"('High',)"
ID1172,q5,"('High',)",High Relevance Labels,"('High',)"
ID1172,q6,"('not applicable',)",Other,
ID1172,q7,"('not applicable',)",Other,
ID1172,q8,"('not applicable',)",Other,
ID1172,q9,"('not applicable',)",Other,
ID1172,q10,"('not applicable',)",Other,
ID1172,q11,"('not applicable',)",Other,
ID1172,q12,"('not applicable',)",Other,
ID1172,q13,"('not applicable',)",Other,
ID1172,q14,"('not applicable',)",Other,
ID1172,q15,"('not applicable',)",Other,
ID1172,q16,"('not applicable',)",Other,
ID1172,q17,"('not applicable',)",Other,
ID1172,q18,"('not applicable',)",Other,
ID1172,q19,"('not applicable',)",Other,
ID1172,q20,"('not applicable',)",Other,
ID1172,q21,"('not applicable',)",Other,
ID1172,q22,"('not applicable',)",Other,
ID1174,q2,"('High',)",High Relevance Labels,"('High',)"
ID1174,q3,"('High',)",High Relevance Labels,"('High',)"
ID1174,q4,"('High',)",High Relevance Labels,"('High',)"
ID1174,q5,"('High',)",High Relevance Labels,"('High',)"
ID1174,q6,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1174,q7,"('High',)",High Relevance Labels,"('High',)"
ID1174,q8,"('High',)",High Relevance Labels,"('High',)"
ID1174,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1174,q10,"('High',)",High Relevance Labels,"('High',)"
ID1174,q11,"('High',)",High Relevance Labels,"('High',)"
ID1174,q12,"('High',)",High Relevance Labels,"('High',)"
ID1174,q13,"('not applicable',)",Other,
ID1174,q14,"('not applicable',)",Other,
ID1174,q15,"('not applicable',)",Other,
ID1174,q16,"('not applicable',)",Other,
ID1174,q17,"('not applicable',)",Other,
ID1174,q18,"('not applicable',)",Other,
ID1174,q19,"('not applicable',)",Other,
ID1174,q20,"('not applicable',)",Other,
ID1174,q21,"('not applicable',)",Other,
ID1174,q22,"('not applicable',)",Other,
ID1178,q2,"('High',)",High Relevance Labels,"('High',)"
ID1178,q3,"('High',)",High Relevance Labels,"('High',)"
ID1178,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1178,q5,"('High',)",High Relevance Labels,"('High',)"
ID1178,q6,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1178,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1178,q8,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1178,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1178,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID1178,q11,"('High',)",High Relevance Labels,"('High',)"
ID1178,q12,"('Low',)",Low Relevance Labels,"('Low',)"
ID1178,q13,"('High',)",High Relevance Labels,"('High',)"
ID1178,q14,"('High',)",High Relevance Labels,"('High',)"
ID1178,q15,"('Low',)",Low Relevance Labels,"('Low',)"
ID1178,q16,"('Low',)",Low Relevance Labels,"('Low',)"
ID1178,q17,"('High',)",High Relevance Labels,"('High',)"
ID1178,q18,"('Low',)",Low Relevance Labels,"('Low',)"
ID1178,q19,"('Low',)",Low Relevance Labels,"('Low',)"
ID1178,q20,"('Low',)",Low Relevance Labels,"('Low',)"
ID1178,q21,"('not applicable',)",Other,
ID1178,q22,"('not applicable',)",Other,
ID1179,q2,"('High',)",High Relevance Labels,"('High',)"
ID1179,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1179,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1179,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1179,q6,"('High',)",High Relevance Labels,"('High',)"
ID1179,q7,"('High',)",High Relevance Labels,"('High',)"
ID1179,q8,"('High',)",High Relevance Labels,"('High',)"
ID1179,q9,"('High',)",High Relevance Labels,"('High',)"
ID1179,q10,"('High',)",High Relevance Labels,"('High',)"
ID1179,q11,"('High',)",High Relevance Labels,"('High',)"
ID1179,q12,"('Low',)",Low Relevance Labels,"('Low',)"
ID1179,q13,"('not applicable',)",Other,
ID1179,q14,"('not applicable',)",Other,
ID1179,q15,"('not applicable',)",Other,
ID1179,q16,"('not applicable',)",Other,
ID1179,q17,"('not applicable',)",Other,
ID1179,q18,"('not applicable',)",Other,
ID1179,q19,"('not applicable',)",Other,
ID1179,q20,"('not applicable',)",Other,
ID1179,q21,"('not applicable',)",Other,
ID1179,q22,"('not applicable',)",Other,
ID1189,q2,"('High',)",High Relevance Labels,"('High',)"
ID1189,q3,"('High',)",High Relevance Labels,"('High',)"
ID1189,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1189,q5,"('High',)",High Relevance Labels,"('High',)"
ID1189,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1189,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1189,q8,"('not applicable',)",Other,
ID1189,q9,"('not applicable',)",Other,
ID1189,q10,"('not applicable',)",Other,
ID1189,q11,"('not applicable',)",Other,
ID1189,q12,"('not applicable',)",Other,
ID1189,q13,"('not applicable',)",Other,
ID1189,q14,"('not applicable',)",Other,
ID1189,q15,"('not applicable',)",Other,
ID1189,q16,"('not applicable',)",Other,
ID1189,q17,"('not applicable',)",Other,
ID1189,q18,"('not applicable',)",Other,
ID1189,q19,"('not applicable',)",Other,
ID1189,q20,"('not applicable',)",Other,
ID1189,q21,"('not applicable',)",Other,
ID1189,q22,"('not applicable',)",Other,
ID1190,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID1190,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1190,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1190,q5,"('High',)",High Relevance Labels,"('High',)"
ID1190,q6,"('High',)",High Relevance Labels,"('High',)"
ID1190,q7,"('not applicable',)",Other,
ID1190,q8,"('not applicable',)",Other,
ID1190,q9,"('not applicable',)",Other,
ID1190,q10,"('not applicable',)",Other,
ID1190,q11,"('not applicable',)",Other,
ID1190,q12,"('not applicable',)",Other,
ID1190,q13,"('not applicable',)",Other,
ID1190,q14,"('not applicable',)",Other,
ID1190,q15,"('not applicable',)",Other,
ID1190,q16,"('not applicable',)",Other,
ID1190,q17,"('not applicable',)",Other,
ID1190,q18,"('not applicable',)",Other,
ID1190,q19,"('not applicable',)",Other,
ID1190,q20,"('not applicable',)",Other,
ID1190,q21,"('not applicable',)",Other,
ID1190,q22,"('not applicable',)",Other,
ID1194,q2,"('High',)",High Relevance Labels,"('High',)"
ID1194,q3,"('High',)",High Relevance Labels,"('High',)"
ID1194,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1194,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1194,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1194,q7,"('High',)",High Relevance Labels,"('High',)"
ID1194,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1207,q2,"('High',)",High Relevance Labels,"('High',)"
ID1207,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1207,q4,"('High',)",High Relevance Labels,"('High',)"
ID1207,q5,"('High',)",High Relevance Labels,"('High',)"
ID1207,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1207,q7,"('High',)",High Relevance Labels,"('High',)"
ID1207,q8,"('not applicable',)",Other,
ID1207,q9,"('not applicable',)",Other,
ID1207,q10,"('not applicable',)",Other,
ID1207,q11,"('not applicable',)",Other,
ID1207,q12,"('not applicable',)",Other,
ID1207,q13,"('not applicable',)",Other,
ID1207,q14,"('not applicable',)",Other,
ID1207,q15,"('not applicable',)",Other,
ID1207,q16,"('not applicable',)",Other,
ID1207,q17,"('not applicable',)",Other,
ID1207,q18,"('not applicable',)",Other,
ID1207,q19,"('not applicable',)",Other,
ID1207,q20,"('not applicable',)",Other,
ID1207,q21,"('not applicable',)",Other,
ID1207,q22,"('not applicable',)",Other,
ID1208,q2,"('High',)",High Relevance Labels,"('High',)"
ID1208,q3,"('High',)",High Relevance Labels,"('High',)"
ID1208,q4,"('High',)",High Relevance Labels,"('High',)"
ID1208,q5,"('High',)",High Relevance Labels,"('High',)"
ID1208,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1208,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1208,q8,"('not applicable',)",Other,
ID1208,q9,"('not applicable',)",Other,
ID1208,q10,"('not applicable',)",Other,
ID1208,q11,"('not applicable',)",Other,
ID1208,q12,"('not applicable',)",Other,
ID1208,q13,"('not applicable',)",Other,
ID1208,q14,"('not applicable',)",Other,
ID1208,q15,"('not applicable',)",Other,
ID1208,q16,"('not applicable',)",Other,
ID1208,q17,"('not applicable',)",Other,
ID1208,q18,"('not applicable',)",Other,
ID1208,q19,"('not applicable',)",Other,
ID1208,q20,"('not applicable',)",Other,
ID1208,q21,"('not applicable',)",Other,
ID1208,q22,"('not applicable',)",Other,
ID1212,q2,"('High',)",High Relevance Labels,"('High',)"
ID1212,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1212,q4,"('High',)",High Relevance Labels,"('High',)"
ID1212,q5,"('High',)",High Relevance Labels,"('High',)"
ID1212,q6,"('not applicable',)",Other,
ID1212,q7,"('not applicable',)",Other,
ID1212,q8,"('not applicable',)",Other,
ID1212,q9,"('not applicable',)",Other,
ID1212,q10,"('not applicable',)",Other,
ID1212,q11,"('not applicable',)",Other,
ID1212,q12,"('not applicable',)",Other,
ID1212,q13,"('not applicable',)",Other,
ID1212,q14,"('not applicable',)",Other,
ID1212,q15,"('not applicable',)",Other,
ID1212,q16,"('not applicable',)",Other,
ID1212,q17,"('not applicable',)",Other,
ID1212,q18,"('not applicable',)",Other,
ID1212,q19,"('not applicable',)",Other,
ID1212,q20,"('not applicable',)",Other,
ID1212,q21,"('not applicable',)",Other,
ID1212,q22,"('not applicable',)",Other,
ID1219,q2,"('High',)",High Relevance Labels,"('High',)"
ID1219,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1219,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1219,q6,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1219,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1219,q8,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1219,q9,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1219,q10,"('High',)",High Relevance Labels,"('High',)"
ID1219,q11,"('High',)",High Relevance Labels,"('High',)"
ID1219,q12,"('Low',)",Low Relevance Labels,"('Low',)"
ID1219,q13,"('not applicable',)",Other,
ID1219,q14,"('not applicable',)",Other,
ID1219,q15,"('not applicable',)",Other,
ID1219,q16,"('not applicable',)",Other,
ID1219,q17,"('not applicable',)",Other,
ID1219,q18,"('not applicable',)",Other,
ID1219,q19,"('not applicable',)",Other,
ID1219,q20,"('not applicable',)",Other,
ID1219,q21,"('not applicable',)",Other,
ID1219,q22,"('not applicable',)",Other,
ID1226,q2,"('High',)",High Relevance Labels,"('High',)"
ID1226,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1226,q4,"('High',)",High Relevance Labels,"('High',)"
ID1226,q5,"('High',)",High Relevance Labels,"('High',)"
ID1226,q6,"('not applicable',)",Other,
ID1226,q7,"('not applicable',)",Other,
ID1226,q8,"('not applicable',)",Other,
ID1226,q9,"('not applicable',)",Other,
ID1226,q10,"('not applicable',)",Other,
ID1226,q11,"('not applicable',)",Other,
ID1226,q12,"('not applicable',)",Other,
ID1226,q13,"('not applicable',)",Other,
ID1226,q14,"('not applicable',)",Other,
ID1226,q15,"('not applicable',)",Other,
ID1226,q16,"('not applicable',)",Other,
ID1226,q17,"('not applicable',)",Other,
ID1226,q18,"('not applicable',)",Other,
ID1226,q19,"('not applicable',)",Other,
ID1226,q20,"('not applicable',)",Other,
ID1226,q21,"('not applicable',)",Other,
ID1226,q22,"('not applicable',)",Other,
ID1230,q2,"('High',)",High Relevance Labels,"('High',)"
ID1230,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1230,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1230,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1230,q6,"('High',)",High Relevance Labels,"('High',)"
ID1230,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1230,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1230,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1230,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID1230,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID1230,q12,"('not applicable',)",Other,
ID1230,q13,"('not applicable',)",Other,
ID1230,q14,"('not applicable',)",Other,
ID1230,q15,"('not applicable',)",Other,
ID1230,q16,"('not applicable',)",Other,
ID1230,q17,"('not applicable',)",Other,
ID1230,q18,"('not applicable',)",Other,
ID1230,q19,"('not applicable',)",Other,
ID1230,q20,"('not applicable',)",Other,
ID1230,q21,"('not applicable',)",Other,
ID1230,q22,"('not applicable',)",Other,
ID1233,q2,"('High',)",High Relevance Labels,"('High',)"
ID1233,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1233,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1233,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1233,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1233,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1233,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1233,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1233,q10,"('High',)",High Relevance Labels,"('High',)"
ID1233,q11,"('High',)",High Relevance Labels,"('High',)"
ID1233,q12,"('High',)",High Relevance Labels,"('High',)"
ID1233,q13,"('Low',)",Low Relevance Labels,"('Low',)"
ID1233,q14,"('Low',)",Low Relevance Labels,"('Low',)"
ID1233,q15,"('High',)",High Relevance Labels,"('High',)"
ID1233,q16,"('High',)",High Relevance Labels,"('High',)"
ID1233,q17,"('not applicable',)",Other,
ID1233,q18,"('not applicable',)",Other,
ID1233,q19,"('not applicable',)",Other,
ID1233,q20,"('not applicable',)",Other,
ID1233,q21,"('not applicable',)",Other,
ID1233,q22,"('not applicable',)",Other,
ID1236,q2,"('High',)",High Relevance Labels,"('High',)"
ID1236,q3,"('High',)",High Relevance Labels,"('High',)"
ID1236,q4,"('High',)",High Relevance Labels,"('High',)"
ID1236,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1236,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1236,q7,"('High',)",High Relevance Labels,"('High',)"
ID1236,q8,"('High',)",High Relevance Labels,"('High',)"
ID1236,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1236,q10,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1236,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID1236,q12,"('Low',)",Low Relevance Labels,"('Low',)"
ID1236,q13,"('Low',)",Low Relevance Labels,"('Low',)"
ID1236,q14,"('High',)",High Relevance Labels,"('High',)"
ID1236,q15,"('High',)",High Relevance Labels,"('High',)"
ID1236,q16,"('High',)",High Relevance Labels,"('High',)"
ID1236,q17,"('High',)",High Relevance Labels,"('High',)"
ID1236,q18,"('not applicable',)",Other,
ID1236,q19,"('not applicable',)",Other,
ID1236,q20,"('not applicable',)",Other,
ID1236,q21,"('not applicable',)",Other,
ID1236,q22,"('not applicable',)",Other,
ID1251,q2,"('High',)",High Relevance Labels,"('High',)"
ID1251,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1251,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1251,q5,"('High',)",High Relevance Labels,"('High',)"
ID1251,q6,"('High',)",High Relevance Labels,"('High',)"
ID1251,q7,"('not applicable',)",Other,
ID1251,q8,"('not applicable',)",Other,
ID1251,q9,"('not applicable',)",Other,
ID1251,q10,"('not applicable',)",Other,
ID1251,q11,"('not applicable',)",Other,
ID1251,q12,"('not applicable',)",Other,
ID1251,q13,"('not applicable',)",Other,
ID1251,q14,"('not applicable',)",Other,
ID1251,q15,"('not applicable',)",Other,
ID1251,q16,"('not applicable',)",Other,
ID1251,q17,"('not applicable',)",Other,
ID1251,q18,"('not applicable',)",Other,
ID1251,q19,"('not applicable',)",Other,
ID1251,q20,"('not applicable',)",Other,
ID1251,q21,"('not applicable',)",Other,
ID1251,q22,"('not applicable',)",Other,
ID1254,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID1254,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1254,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1254,q5,"('High',)",High Relevance Labels,"('High',)"
ID1254,q6,"('not applicable',)",Other,
ID1254,q7,"('not applicable',)",Other,
ID1254,q8,"('not applicable',)",Other,
ID1254,q9,"('not applicable',)",Other,
ID1254,q10,"('not applicable',)",Other,
ID1254,q11,"('not applicable',)",Other,
ID1254,q12,"('not applicable',)",Other,
ID1254,q13,"('not applicable',)",Other,
ID1254,q14,"('not applicable',)",Other,
ID1254,q15,"('not applicable',)",Other,
ID1254,q16,"('not applicable',)",Other,
ID1254,q17,"('not applicable',)",Other,
ID1254,q18,"('not applicable',)",Other,
ID1254,q19,"('not applicable',)",Other,
ID1254,q20,"('not applicable',)",Other,
ID1254,q21,"('not applicable',)",Other,
ID1254,q22,"('not applicable',)",Other,
ID1255,q2,"('High',)",High Relevance Labels,"('High',)"
ID1255,q3,"('High',)",High Relevance Labels,"('High',)"
ID1255,q4,"('High',)",High Relevance Labels,"('High',)"
ID1255,q5,"('High',)",High Relevance Labels,"('High',)"
ID1255,q6,"('High',)",High Relevance Labels,"('High',)"
ID1255,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1255,q8,"('High',)",High Relevance Labels,"('High',)"
ID1255,q9,"('High',)",High Relevance Labels,"('High',)"
ID1255,q10,"('not applicable',)",Other,
ID1255,q11,"('not applicable',)",Other,
ID1255,q12,"('not applicable',)",Other,
ID1255,q13,"('not applicable',)",Other,
ID1255,q14,"('not applicable',)",Other,
ID1255,q15,"('not applicable',)",Other,
ID1255,q16,"('not applicable',)",Other,
ID1255,q17,"('not applicable',)",Other,
ID1255,q18,"('not applicable',)",Other,
ID1255,q19,"('not applicable',)",Other,
ID1255,q20,"('not applicable',)",Other,
ID1255,q21,"('not applicable',)",Other,
ID1255,q22,"('not applicable',)",Other,
ID1256,q2,"('High',)",High Relevance Labels,"('High',)"
ID1256,q3,"('High',)",High Relevance Labels,"('High',)"
ID1256,q4,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1256,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1256,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1256,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1256,q8,"('High',)",High Relevance Labels,"('High',)"
ID1256,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1256,q10,"('not applicable',)",Other,
ID1256,q11,"('not applicable',)",Other,
