Origin,data_source_corr_x,n_rows,q1_votes,vote_count_map,majority_q1,is_tie,correct_answer,mv_correct,row_correct_count,row_accuracy,duration_mean_s,duration_median_s,duration_std_s,duration_min_s,duration_max_s,duration_sum_s
ID0866,jama,3,C;C;D,C:2;D:1,C,False,D,False,1,0.3333333333333333,97.0,127.0,52.82991576748916,36.0,128.0,291.0
ID0867,jama,3,B;D;B,B:2;D:1,B,False,B,True,2,0.6666666666666666,99.66666666666667,80.0,70.58564537732394,41.0,178.0,299.0
ID0869,jama,3,A;B;B,A:1;B:2,B,False,B,True,2,0.6666666666666666,149.0,157.0,23.065125189341593,123.0,167.0,447.0
ID0870,medxpert,3,E;C;G,C:1;E:1;G:1,,True,A,False,0,0.0,132.66666666666666,119.0,65.57692683660416,75.0,204.0,398.0
ID0872,medxpert,3,D;D;G,D:2;G:1,D,False,D,True,2,0.6666666666666666,84.0,100.0,37.64306044943742,41.0,111.0,252.0
ID0878,jama,4,A;A;D;C,A:2;C:1;D:1,A,False,B,False,0,0.0,97.0,84.0,39.76598211201797,65.0,155.0,388.0
ID0880,medxpert,3,I;I;I,I:3,I,False,F,False,0,0.0,89.66666666666667,84.0,13.428824718989123,80.0,105.0,269.0
ID0884,mmlu,3,A;C;D,A:1;C:1;D:1,,True,C,False,1,0.3333333333333333,40.333333333333336,23.0,32.65475973473596,20.0,78.0,121.0
ID0885,medbullets,3,D;D;B,B:1;D:2,D,False,D,True,2,0.6666666666666666,53.0,42.0,27.2213151776324,33.0,84.0,159.0
ID0887,medbullets,3,B;B;B,B:3,B,False,B,True,3,1.0,31.0,32.0,12.529964086141668,18.0,43.0,93.0
ID0893,medbullets,3,D;C;D,C:1;D:2,D,False,D,True,2,0.6666666666666666,38.666666666666664,40.0,23.028967265887832,15.0,61.0,116.0
ID0894,jama,3,B;A;B,A:1;B:2,B,False,B,True,2,0.6666666666666666,113.33333333333333,144.0,58.38949677239335,46.0,150.0,340.0
ID0895,jama,3,B;A;C,A:1;B:1;C:1,,True,C,False,1,0.3333333333333333,151.0,108.0,156.98089055678082,20.0,325.0,453.0
ID0899,jama,3,C;B;A,A:1;B:1;C:1,,True,B,False,1,0.3333333333333333,156.33333333333334,177.0,100.60483752451138,47.0,245.0,469.0
ID0901,medbullets,3,A;B;D,A:1;B:1;D:1,,True,B,False,1,0.3333333333333333,114.66666666666667,131.0,49.56140971898734,59.0,154.0,344.0
ID0902,medxpert,3,I;C;H,C:1;H:1;I:1,,True,I,False,1,0.3333333333333333,43.0,37.0,23.57965224510319,23.0,69.0,129.0
ID0904,jama,3,A;C;B,A:1;B:1;C:1,,True,A,False,1,0.3333333333333333,72.0,57.0,27.730849247724095,55.0,104.0,216.0
ID0907,medxpert,3,D;J;E,D:1;E:1;J:1,,True,C,False,0,0.0,80.66666666666667,58.0,41.00406483915141,56.0,128.0,242.0
ID0909,mmlu,3,A;A;A,A:3,A,False,A,True,3,1.0,90.66666666666667,73.0,54.68394036034102,47.0,152.0,272.0
ID0910,mmlu,3,C;D;B,B:1;C:1;D:1,,True,D,False,1,0.3333333333333333,189.66666666666666,37.0,282.80794425428246,16.0,516.0,569.0
ID0911,mmlu,3,D;A;D,A:1;D:2,D,False,D,True,2,0.6666666666666666,106.0,106.0,22.0,84.0,128.0,318.0
ID0912,medxpert,3,B;C;B,B:2;C:1,B,False,E,False,0,0.0,41.333333333333336,38.0,28.148416178061126,15.0,71.0,124.0
ID0918,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,77.66666666666667,73.0,20.404247923737188,60.0,100.0,233.0
ID0919,medxpert,3,H;D;D,D:2;H:1,D,False,A,False,0,0.0,156.0,165.0,43.2087954009366,109.0,194.0,468.0
ID0922,medxpert,3,E;I;E,E:2;I:1,E,False,I,False,1,0.3333333333333333,84.66666666666667,43.0,75.65932416651192,39.0,172.0,254.0
ID0923,medbullets,3,A;A;A,A:3,A,False,A,True,3,1.0,62.0,67.0,14.177446878757825,46.0,73.0,186.0
ID0924,medbullets,3,B;B;B,B:3,B,False,B,True,3,1.0,57.666666666666664,34.0,43.61574639202376,31.0,108.0,173.0
ID0926,medxpert,3,J;C;C,C:2;J:1,C,False,A,False,0,0.0,79.0,61.0,45.73838650411709,45.0,131.0,237.0
ID0934,medxpert,3,G;G;G,G:3,G,False,G,True,3,1.0,102.33333333333333,47.0,99.32438438436623,43.0,217.0,307.0
ID0935,jama,3,B;A;B,A:1;B:2,B,False,A,False,1,0.3333333333333333,109.0,142.0,58.89821729050889,41.0,144.0,327.0
ID0937,jama,3,A;C;C,A:1;C:2,C,False,C,True,2,0.6666666666666666,137.66666666666666,148.0,57.204312191768665,76.0,189.0,413.0
ID0941,medxpert,3,C;C;C,C:3,C,False,E,False,0,0.0,105.0,83.0,59.15234568468101,60.0,172.0,315.0
ID0942,medxpert,3,D;D;G,D:2;G:1,D,False,H,False,0,0.0,76.0,81.0,19.974984355438178,54.0,93.0,228.0
ID0944,mmlu,3,B;B;B,B:3,B,False,B,True,3,1.0,43.0,41.0,20.074859899884732,24.0,64.0,129.0
ID0948,medxpert,3,H;G;H,G:1;H:2,H,False,F,False,0,0.0,54.0,46.0,26.90724809414742,32.0,84.0,162.0
ID0949,medbullets,3,C;C;C,C:3,C,False,C,True,3,1.0,49.0,47.0,23.065125189341593,27.0,73.0,147.0
ID0951,mmlu,3,B;B;B,B:3,B,False,B,True,3,1.0,48.0,36.0,29.866369046136157,26.0,82.0,144.0
ID0953,mmlu,3,A;D;C,A:1;C:1;D:1,,True,D,False,1,0.3333333333333333,77.66666666666667,98.0,38.7341365378568,33.0,102.0,233.0
ID0957,medxpert,3,E;A;F,A:1;E:1;F:1,,True,J,False,0,0.0,122.33333333333333,146.0,48.08672720547047,67.0,154.0,367.0
ID0962,jama,3,A;C;C,A:1;C:2,C,False,A,False,1,0.3333333333333333,150.66666666666666,142.0,64.43860126766668,91.0,219.0,452.0
ID0963,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,55.333333333333336,62.0,21.77919496522618,31.0,73.0,166.0
ID0965,medxpert,3,I;F;I,F:1;I:2,I,False,F,False,1,0.3333333333333333,77.0,51.0,49.42671342502959,46.0,134.0,231.0
ID0972,medxpert,4,C;E;F;C,C:2;E:1;F:1,C,False,B,False,0,0.0,165.5,166.5,142.3341139713175,20.0,309.0,662.0
ID0973,jama,3,C;D;C,C:2;D:1,C,False,D,False,1,0.3333333333333333,50.666666666666664,49.0,31.533051443419385,20.0,83.0,152.0
ID0974,medbullets,3,A;A;A,A:3,A,False,D,False,0,0.0,39.666666666666664,34.0,31.879983270593687,11.0,74.0,119.0
ID0976,jama,3,A;A;A,A:3,A,False,A,True,3,1.0,99.33333333333333,70.0,91.59330397650984,26.0,202.0,298.0
ID0979,medxpert,3,F;C;B,B:1;C:1;F:1,,True,B,False,1,0.3333333333333333,68.33333333333333,77.0,25.146238950056393,40.0,88.0,205.0
ID0981,jama,3,A;C;D,A:1;C:1;D:1,,True,C,False,1,0.3333333333333333,98.0,69.0,66.4304147209695,51.0,174.0,294.0
ID0982,jama,3,C;A;A,A:2;C:1,A,False,C,False,1,0.3333333333333333,148.66666666666666,112.0,127.03280416228452,44.0,290.0,446.0
ID0987,medbullets,3,A;A;B,A:2;B:1,A,False,A,True,2,0.6666666666666666,58.666666666666664,43.0,27.135462651912412,43.0,90.0,176.0
ID0992,medxpert,3,A;E;E,A:1;E:2,E,False,B,False,0,0.0,70.0,84.0,45.639894828976104,19.0,107.0,210.0
ID0994,medxpert,3,D;C;A,A:1;C:1;D:1,,True,C,False,1,0.3333333333333333,124.0,141.0,61.29437168288782,56.0,175.0,372.0
ID0998,jama,3,D;B;B,B:2;D:1,B,False,B,True,2,0.6666666666666666,99.0,78.0,62.21736092120912,50.0,169.0,297.0
ID0999,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,65.66666666666667,73.0,13.576941236277534,50.0,74.0,197.0
ID1001,jama,3,C;C;C,C:3,C,False,C,True,3,1.0,162.33333333333334,144.0,74.21814692737439,99.0,244.0,487.0
ID1002,jama,3,C;D;D,C:1;D:2,D,False,C,False,1,0.3333333333333333,156.0,178.0,42.50882261366456,107.0,183.0,468.0
ID1005,jama,3,C;C;C,C:3,C,False,C,True,3,1.0,81.66666666666667,106.0,48.33563212924119,26.0,113.0,245.0
ID1009,medxpert,3,D;D;J,D:2;J:1,D,False,D,True,2,0.6666666666666666,201.0,133.0,145.45446022724775,102.0,368.0,603.0
ID1013,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,54.0,50.0,36.16628264005025,20.0,92.0,162.0
ID1014,jama,3,B;C;B,B:2;C:1,B,False,B,True,2,0.6666666666666666,90.33333333333333,93.0,33.08070938376826,56.0,122.0,271.0
ID1015,jama,3,D;D;B,B:1;D:2,D,False,D,True,2,0.6666666666666666,145.66666666666666,137.0,18.58314648635514,133.0,167.0,437.0
ID1016,jama,3,C;D;A,A:1;C:1;D:1,,True,D,False,1,0.3333333333333333,95.66666666666667,121.0,63.885313909640715,23.0,143.0,287.0
ID1017,jama,3,D;D;D,D:3,D,False,D,True,3,1.0,81.0,62.0,41.86884283091664,52.0,129.0,243.0
ID1020,jama,3,C;A;B,A:1;B:1;C:1,,True,C,False,1,0.3333333333333333,48.333333333333336,39.0,25.32455988429677,29.0,77.0,145.0
ID1021,jama,3,A;B;C,A:1;B:1;C:1,,True,A,False,1,0.3333333333333333,234.33333333333334,124.0,218.50019069404343,93.0,486.0,703.0
ID1022,jama,3,D;D;D,D:3,D,False,D,True,3,1.0,62.666666666666664,71.0,43.10839052125854,16.0,101.0,188.0
ID1024,medbullets,3,A;D;D,A:1;D:2,D,False,D,True,2,0.6666666666666666,37.0,32.0,9.539392014169456,31.0,48.0,111.0
ID1025,mmlu,3,A;A;A,A:3,A,False,A,True,3,1.0,64.0,70.0,37.36308338453881,24.0,98.0,192.0
ID1026,medxpert,3,F;D;F,D:1;F:2,F,False,B,False,0,0.0,68.33333333333333,73.0,8.962886439832502,58.0,74.0,205.0
ID1029,medxpert,3,C;I;C,C:2;I:1,C,False,G,False,0,0.0,82.33333333333333,84.0,17.559422921421234,64.0,99.0,247.0
ID1031,medxpert,3,I;E;A,A:1;E:1;I:1,,True,G,False,0,0.0,90.66666666666667,119.0,49.94330118577799,33.0,120.0,272.0
ID1032,jama,3,C;A;D,A:1;C:1;D:1,,True,A,False,1,0.3333333333333333,100.66666666666667,86.0,50.61949558552844,59.0,157.0,302.0
ID1035,jama,3,B;A;B,A:1;B:2,B,False,C,False,0,0.0,74.0,89.0,41.58124577258358,27.0,106.0,222.0
ID1037,jama,3,C;B;B,B:2;C:1,B,False,B,True,2,0.6666666666666666,80.66666666666667,60.0,78.0790198025906,15.0,167.0,242.0
ID1038,jama,3,D;A;B,A:1;B:1;D:1,,True,D,False,1,0.3333333333333333,175.33333333333334,172.0,32.129944496269104,145.0,209.0,526.0
ID1044,mmlu,3,C;C;C,C:3,C,False,C,True,3,1.0,71.0,35.0,69.39740629158989,27.0,151.0,213.0
ID1047,jama,3,B;B;B,B:3,B,False,B,True,3,1.0,139.0,168.0,55.50675634551167,75.0,174.0,417.0
ID1048,jama,3,B;C;C,B:1;C:2,C,False,B,False,1,0.3333333333333333,47.333333333333336,46.0,16.041612554021285,32.0,64.0,142.0
ID1049,jama,3,B;A;A,A:2;B:1,A,False,D,False,0,0.0,125.33333333333333,87.0,77.92517778826901,74.0,215.0,376.0
ID1051,medbullets,3,D;A;D,A:1;D:2,D,False,A,False,1,0.3333333333333333,92.0,93.0,19.519221295943137,72.0,111.0,276.0
ID1055,medxpert,4,E;E;E;C,C:1;E:3,E,False,E,True,3,0.75,54.75,43.0,39.76074278313556,21.0,112.0,219.0
ID1058,medxpert,3,H;H;H,H:3,H,False,D,False,0,0.0,67.33333333333333,68.0,2.081665999466133,65.0,69.0,202.0
ID1059,mmlu,3,D;D;C,C:1;D:2,D,False,C,False,1,0.3333333333333333,90.33333333333333,89.0,14.047538337136986,77.0,105.0,271.0
ID1062,medxpert,3,E;G;H,E:1;G:1;H:1,,True,E,False,1,0.3333333333333333,55.333333333333336,60.0,11.71893055416463,42.0,64.0,166.0
ID1063,mmlu,3,B;A;B,A:1;B:2,B,False,B,True,2,0.6666666666666666,55.333333333333336,35.0,44.162578427140474,25.0,106.0,166.0
ID1064,mmlu,3,C;A;A,A:2;C:1,A,False,A,True,2,0.6666666666666666,40.333333333333336,40.0,8.504900548115382,32.0,49.0,121.0
ID1065,medxpert,3,G;H;G,G:2;H:1,G,False,G,True,2,0.6666666666666666,46.666666666666664,43.0,8.144527815247079,41.0,56.0,140.0
ID1066,medxpert,3,B;G;G,B:1;G:2,G,False,B,False,1,0.3333333333333333,69.66666666666667,76.0,11.846237095944574,56.0,77.0,209.0
ID1067,medxpert,3,E;D;B,B:1;D:1;E:1,,True,G,False,0,0.0,105.66666666666667,131.0,51.86842327788009,46.0,140.0,317.0
ID1068,jama,3,D;A;C,A:1;C:1;D:1,,True,C,False,1,0.3333333333333333,88.33333333333333,94.0,29.90540642314251,56.0,115.0,265.0
ID1070,jama,3,B;B;B,B:3,B,False,B,True,3,1.0,101.0,100.0,12.529964086141668,89.0,114.0,303.0
ID1073,jama,3,A;D;D,A:1;D:2,D,False,D,True,2,0.6666666666666666,152.33333333333334,150.0,38.552993831002716,115.0,192.0,457.0
ID1074,medxpert,3,D;H;H,D:1;H:2,H,False,D,False,1,0.3333333333333333,144.66666666666666,156.0,73.65686209263421,66.0,212.0,434.0
ID1076,jama,3,C;B;C,B:1;C:2,C,False,B,False,1,0.3333333333333333,93.0,116.0,61.7980582219215,23.0,140.0,279.0
ID1077,jama,3,D;D;D,D:3,D,False,D,True,3,1.0,83.66666666666667,101.0,57.01169470672954,20.0,130.0,251.0
ID1079,jama,3,A;D;D,A:1;D:2,D,False,C,False,0,0.0,143.66666666666666,131.0,28.21937868439582,124.0,176.0,431.0
ID1081,medbullets,3,D;D;D,D:3,D,False,D,True,3,1.0,45.333333333333336,34.0,22.27853974867593,31.0,71.0,136.0
ID1082,mmlu,3,D;A;B,A:1;B:1;D:1,,True,B,False,1,0.3333333333333333,45.333333333333336,37.0,23.62907813126304,27.0,72.0,136.0
ID1084,jama,3,A;A;A,A:3,A,False,D,False,0,0.0,39.333333333333336,41.0,16.563010998406458,22.0,55.0,118.0
ID1085,medxpert,3,B;B;H,B:2;H:1,B,False,D,False,0,0.0,41.666666666666664,34.0,23.45918441321721,23.0,68.0,125.0
ID1087,jama,3,B;B;B,B:3,B,False,B,True,3,1.0,148.66666666666666,126.0,98.9663242387699,63.0,257.0,446.0
ID1088,mmlu,3,B;B;B,B:3,B,False,B,True,3,1.0,55.333333333333336,31.0,60.30201765557545,11.0,124.0,166.0
ID1090,jama,4,D;C;C;C,C:3;D:1,C,False,D,False,1,0.25,99.25,84.0,38.921930407761984,72.0,157.0,397.0
ID1093,medbullets,3,D;C;D,C:1;D:2,D,False,C,False,1,0.3333333333333333,85.33333333333333,78.0,39.51371070063318,50.0,128.0,256.0
ID1098,jama,3,B;A;D,A:1;B:1;D:1,,True,A,False,1,0.3333333333333333,73.0,82.0,35.369478367654786,34.0,103.0,219.0
ID1099,jama,3,A;A;A,A:3,A,False,A,True,3,1.0,116.33333333333333,101.0,101.86919717624819,23.0,225.0,349.0
ID1101,jama,3,B;B;A,A:1;B:2,B,False,C,False,0,0.0,75.66666666666667,65.0,50.84617324178225,31.0,131.0,227.0
ID1102,medxpert,3,B;B;A,A:1;B:2,B,False,B,True,2,0.6666666666666666,47.0,30.0,30.315012782448235,29.0,82.0,141.0
ID1108,medxpert,3,E;B;B,B:2;E:1,B,False,E,False,1,0.3333333333333333,108.0,76.0,80.89499366462674,48.0,200.0,324.0
ID1110,jama,3,A;A;C,A:2;C:1,A,False,A,True,2,0.6666666666666666,62.0,69.0,20.42057785666214,39.0,78.0,186.0
ID1112,mmlu,3,A;A;A,A:3,A,False,A,True,3,1.0,57.333333333333336,43.0,44.27565169857281,22.0,107.0,172.0
ID1113,jama,3,A;D;D,A:1;D:2,D,False,C,False,0,0.0,80.33333333333333,81.0,55.003030219555484,25.0,135.0,241.0
ID1114,mmlu,3,C;C;C,C:3,C,False,C,True,3,1.0,106.33333333333333,83.0,79.60736984308258,41.0,195.0,319.0
ID1116,medbullets,3,B;B;B,B:3,B,False,B,True,3,1.0,87.33333333333333,83.0,43.66157731156003,46.0,133.0,262.0
ID1117,medxpert,3,E;C;C,C:2;E:1,C,False,C,True,2,0.6666666666666666,55.333333333333336,55.0,37.501111094650696,18.0,93.0,166.0
ID1121,jama,3,D;A;D,A:1;D:2,D,False,C,False,0,0.0,139.33333333333334,94.0,94.5374705253601,76.0,248.0,418.0
ID1125,medxpert,3,I;G;I,G:1;I:2,I,False,A,False,0,0.0,43.666666666666664,43.0,9.018499505645789,35.0,53.0,131.0
ID1127,jama,3,D;A;B,A:1;B:1;D:1,,True,C,False,0,0.0,135.66666666666666,152.0,37.28717384481336,93.0,162.0,407.0
ID1130,medbullets,3,A;A;A,A:3,A,False,A,True,3,1.0,31.666666666666668,28.0,15.821925715074423,18.0,49.0,95.0
ID1132,jama,3,D;D;D,D:3,D,False,D,True,3,1.0,150.33333333333334,97.0,105.63301251660549,82.0,272.0,451.0
ID1135,jama,3,B;B;B,B:3,B,False,B,True,3,1.0,154.33333333333334,151.0,16.258331197676267,140.0,172.0,463.0
ID1137,medbullets,3,A;B;C,A:1;B:1;C:1,,True,B,False,1,0.3333333333333333,92.33333333333333,70.0,46.694039591079864,61.0,146.0,277.0
ID1141,medxpert,3,C;C;E,C:2;E:1,C,False,G,False,0,0.0,151.33333333333334,120.0,64.03384521745772,109.0,225.0,454.0
ID1142,medbullets,3,D;D;D,D:3,D,False,D,True,3,1.0,128.0,95.0,98.72689603142601,50.0,239.0,384.0
ID1147,medxpert,3,I;E;G,E:1;G:1;I:1,,True,E,False,1,0.3333333333333333,145.0,149.0,32.18695387886216,111.0,175.0,435.0
ID1148,jama,3,B;A;A,A:2;B:1,A,False,B,False,1,0.3333333333333333,163.66666666666666,197.0,69.29886963965093,84.0,210.0,491.0
ID1149,jama,3,D;A;D,A:1;D:2,D,False,D,True,2,0.6666666666666666,63.333333333333336,78.0,29.838453936712828,29.0,83.0,190.0
ID1150,jama,3,A;A;C,A:2;C:1,A,False,A,True,2,0.6666666666666666,183.66666666666666,172.0,43.684474740270524,147.0,232.0,551.0
ID1151,medxpert,3,B;B;G,B:2;G:1,B,False,C,False,0,0.0,24.333333333333332,22.0,8.736894948054106,17.0,34.0,73.0
ID1152,mmlu,3,A;C;C,A:1;C:2,C,False,C,True,2,0.6666666666666666,58.0,57.0,23.515952032609693,35.0,82.0,174.0
ID1153,medbullets,3,C;A;A,A:2;C:1,A,False,A,True,2,0.6666666666666666,102.0,118.0,43.278170016764804,53.0,135.0,306.0
ID1154,medxpert,3,D;J;J,D:1;J:2,J,False,D,False,1,0.3333333333333333,87.33333333333333,98.0,33.30665599145812,50.0,114.0,262.0
ID1157,medbullets,3,D;C;C,C:2;D:1,C,False,C,True,2,0.6666666666666666,104.0,102.0,14.106735979665885,91.0,119.0,312.0
ID1158,medbullets,3,C;C;C,C:3,C,False,C,True,3,1.0,75.0,40.0,61.48983655857283,39.0,146.0,225.0
ID1161,medxpert,3,H;B;B,B:2;H:1,B,False,J,False,0,0.0,76.66666666666667,67.0,45.28060659193219,37.0,126.0,230.0
ID1162,jama,3,B;C;B,B:2;C:1,B,False,B,True,2,0.6666666666666666,223.66666666666666,279.0,149.86771945063197,54.0,338.0,671.0
ID1163,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,161.33333333333334,81.0,155.8856418446976,62.0,341.0,484.0
ID1164,jama,3,B;B;D,B:2;D:1,B,False,B,True,2,0.6666666666666666,83.66666666666667,56.0,61.370459777757354,41.0,154.0,251.0
ID1167,jama,3,B;B;A,A:1;B:2,B,False,A,False,1,0.3333333333333333,83.0,72.0,22.60530911091463,68.0,109.0,249.0
ID1170,jama,3,B;C;C,B:1;C:2,C,False,C,True,2,0.6666666666666666,20.666666666666668,23.0,8.736894948054106,11.0,28.0,62.0
ID1171,jama,3,D;D;B,B:1;D:2,D,False,B,False,1,0.3333333333333333,94.0,55.0,95.66085928947116,24.0,203.0,282.0
ID1172,medxpert,3,F;F;G,F:2;G:1,F,False,F,True,2,0.6666666666666666,90.33333333333333,71.0,45.21430452117265,58.0,142.0,271.0
ID1175,jama,3,A;A;A,A:3,A,False,A,True,3,1.0,93.33333333333333,71.0,51.2867754234299,57.0,152.0,280.0
ID1176,medxpert,3,F;F;G,F:2;G:1,F,False,B,False,0,0.0,60.0,61.0,37.5099986670221,22.0,97.0,180.0
ID1179,medxpert,3,E;A;F,A:1;E:1;F:1,,True,C,False,0,0.0,108.33333333333333,125.0,38.785736209763165,64.0,136.0,325.0
ID1180,mmlu,4,D;D;B;D,B:1;D:3,D,False,D,True,3,0.75,69.0,38.5,65.46754921333164,32.0,167.0,276.0
ID1181,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,43.0,31.0,24.331050121192877,27.0,71.0,129.0
ID1182,mmlu,3,B;B;B,B:3,B,False,B,True,3,1.0,121.33333333333333,138.0,74.4132604670252,40.0,186.0,364.0
ID1184,medxpert,3,A;A;A,A:3,A,False,C,False,0,0.0,62.0,47.0,27.730849247724095,45.0,94.0,186.0
ID1185,jama,3,C;C;C,C:3,C,False,C,True,3,1.0,69.33333333333333,67.0,16.623276853055575,54.0,87.0,208.0
ID1187,mmlu,3,C;D;C,C:2;D:1,C,False,D,False,1,0.3333333333333333,66.0,69.0,35.59494346111537,29.0,100.0,198.0
ID1190,medxpert,3,A;E;A,A:2;E:1,A,False,H,False,0,0.0,39.666666666666664,36.0,7.234178138070235,35.0,48.0,119.0
ID1193,jama,3,D;B;B,B:2;D:1,B,False,B,True,2,0.6666666666666666,116.33333333333333,115.0,26.025628394590846,91.0,143.0,349.0
ID1194,medxpert,3,G;G;J,G:2;J:1,G,False,H,False,0,0.0,80.66666666666667,85.0,45.6544995956952,33.0,124.0,242.0
ID1197,jama,3,A;A;B,A:2;B:1,A,False,C,False,0,0.0,92.0,80.0,29.866369046136157,70.0,126.0,276.0
ID1199,medxpert,3,A;A;A,A:3,A,False,A,True,3,1.0,49.333333333333336,48.0,3.214550253664318,47.0,53.0,148.0
ID1200,medbullets,3,A;A;B,A:2;B:1,A,False,C,False,0,0.0,73.33333333333333,79.0,54.720501947015556,16.0,125.0,220.0
ID1201,jama,3,B;C;C,B:1;C:2,C,False,C,True,2,0.6666666666666666,95.66666666666667,96.0,6.506407098647712,89.0,102.0,287.0
ID1202,medbullets,3,A;A;A,A:3,A,False,A,True,3,1.0,76.33333333333333,45.0,64.03384521745772,34.0,150.0,229.0
ID1204,jama,3,C;C;C,C:3,C,False,C,True,3,1.0,102.33333333333333,110.0,13.279056191361391,87.0,110.0,307.0
ID1206,mmlu,3,B;B;A,A:1;B:2,B,False,B,True,2,0.6666666666666666,38.0,39.0,9.539392014169456,28.0,47.0,114.0
ID1208,medxpert,3,D;D;D,D:3,D,False,B,False,0,0.0,84.66666666666667,48.0,65.24824390995771,46.0,160.0,254.0
ID1209,mmlu,3,D;A;A,A:2;D:1,A,False,D,False,1,0.3333333333333333,69.66666666666667,74.0,31.72275734127368,36.0,99.0,209.0
ID1212,medxpert,3,B;J;C,B:1;C:1;J:1,,True,I,False,0,0.0,104.0,85.0,40.0374824383352,77.0,150.0,312.0
ID1215,jama,3,B;D;C,B:1;C:1;D:1,,True,B,False,1,0.3333333333333333,100.33333333333333,101.0,39.0042732701602,61.0,139.0,301.0
ID1217,jama,3,D;A;D,A:1;D:2,D,False,D,True,2,0.6666666666666666,111.33333333333333,134.0,58.39805932848568,45.0,155.0,334.0
ID1218,medbullets,3,A;A;A,A:3,A,False,A,True,3,1.0,172.66666666666666,99.0,171.78571923571917,50.0,369.0,518.0
ID1223,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,115.66666666666667,57.0,112.16654284292323,45.0,245.0,347.0
ID1226,medxpert,3,A;G;E,A:1;E:1;G:1,,True,G,False,1,0.3333333333333333,86.33333333333333,69.0,33.54598833442433,65.0,125.0,259.0
ID1227,mmlu,3,C;C;C,C:3,C,False,C,True,3,1.0,85.0,41.0,82.34682750416071,34.0,180.0,255.0
ID1228,medbullets,3,B;B;C,B:2;C:1,B,False,B,True,2,0.6666666666666666,66.33333333333333,41.0,56.43875736879164,27.0,131.0,199.0
ID1229,jama,4,A;B;A;A,A:3;B:1,A,False,B,False,1,0.25,123.0,107.0,78.95990543729562,53.0,225.0,492.0
ID1239,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,65.33333333333333,21.0,79.39983207370992,18.0,157.0,196.0
ID1240,mmlu,3,B;B;C,B:2;C:1,B,False,A,False,0,0.0,72.0,81.0,45.17742799230607,23.0,112.0,216.0
ID1244,jama,3,A;C;B,A:1;B:1;C:1,,True,C,False,1,0.3333333333333333,152.66666666666666,123.0,61.15826463637873,112.0,223.0,458.0
ID1245,medbullets,3,B;B;B,B:3,B,False,B,True,3,1.0,37.666666666666664,38.0,11.50362261782493,26.0,49.0,113.0
ID1246,medbullets,3,A;A;B,A:2;B:1,A,False,A,True,2,0.6666666666666666,89.0,93.0,34.17601498127012,53.0,121.0,267.0
ID1247,jama,3,B;B;B,B:3,B,False,B,True,3,1.0,77.0,78.0,7.54983443527075,69.0,84.0,231.0
ID1248,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,80.33333333333333,54.0,50.00333322222963,49.0,138.0,241.0
ID1249,medbullets,3,C;D;A,A:1;C:1;D:1,,True,A,False,1,0.3333333333333333,64.66666666666667,57.0,17.7857620959388,52.0,85.0,194.0
ID1252,medxpert,3,G;G;G,G:3,G,False,G,True,3,1.0,65.0,53.0,22.538855339169288,51.0,91.0,195.0
ID1254,medxpert,3,E;B;H,B:1;E:1;H:1,,True,E,False,1,0.3333333333333333,49.666666666666664,39.0,29.484459183327978,27.0,83.0,149.0
ID1255,medxpert,3,E;H;B,B:1;E:1;H:1,,True,I,False,0,0.0,129.33333333333334,111.0,40.72263907623539,101.0,176.0,388.0
ID1256,medxpert,3,C;I;J,C:1;I:1;J:1,,True,D,False,0,0.0,176.0,154.0,82.23746105030237,107.0,267.0,528.0
ID1258,mmlu,3,A;D;D,A:1;D:2,D,False,D,True,2,0.6666666666666666,79.66666666666667,55.0,46.23130252689549,51.0,133.0,239.0
ID1261,mmlu,3,B;B;B,B:3,B,False,B,True,3,1.0,39.0,36.0,8.888194417315589,32.0,49.0,117.0
ID1262,medbullets,3,B;B;B,B:3,B,False,B,True,3,1.0,36.666666666666664,36.0,5.033222956847167,32.0,42.0,110.0
ID1266,jama,3,A;B;A,A:2;B:1,A,False,C,False,0,0.0,193.0,208.0,43.485629810317796,144.0,227.0,579.0
ID1268,mmlu,3,A;D;A,A:2;D:1,A,False,D,False,1,0.3333333333333333,41.333333333333336,47.0,11.590225767142472,28.0,49.0,124.0
ID1269,medbullets,3,D;C;B,B:1;C:1;D:1,,True,C,False,1,0.3333333333333333,101.33333333333333,98.0,15.275252316519467,88.0,118.0,304.0
ID1270,medxpert,3,I;I;J,I:2;J:1,I,False,J,False,1,0.3333333333333333,115.0,112.0,27.622454633866266,89.0,144.0,345.0
ID1271,medbullets,3,B;D;C,B:1;C:1;D:1,,True,D,False,1,0.3333333333333333,86.33333333333333,94.0,42.027768598074935,41.0,124.0,259.0
ID1272,mmlu,3,A;B;B,A:1;B:2,B,False,A,False,1,0.3333333333333333,60.0,54.0,20.663978319771825,43.0,83.0,180.0
